im_id,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,visual,gt
COCO_train2014_000000040129.jpg,a,c,icc,ice,rec,cl,g,tcf,xx,ci,passenger,co
COCO_train2014_000000040325.jpg,brix,prut,grit,trill,arm,arty,xxxii,grill,area,britt,fireboat,fred
COCO_train2014_000000041074.jpg,keen,acer,boer,ibex,deceit,deem,icu,aced,xcii,rca,teddy,rock
COCO_train2014_000000041549.jpg,clii,clvi,chi,cit,clip,cm,cut,cay,cir,clxi,prison,chi
COCO_train2014_000000041616.jpg,august,adjust,nudist,aught,miguel,disgust,analyst,augustest,mayst,pugilist,tripod,august
COCO_train2014_000000041730.jpg,intertwine,tactfully,incertitude,inactivate,meninx,infertility,uncivilly,inactivity,overrule,institute,broccoli,activia
COCO_train2014_000000041808.jpg,united,unfed,unified,wilted,whited,unites,winifred,unsifted,omitted,inked,airliner,united
COCO_train2014_000000041913.jpg,yell,jeez,jell,5742z,jedi,jed,sybil,zed,yid,verdi,banana,yerli
COCO_train2014_000000041995.jpg,adj,aba,rbi,439,d,222,dj,abs,0,aji,wall,7
COCO_train2014_000000042345.jpg,district,dietrich,distract,disinter,distaff,distrust,diatribe,vitriol,distorter,distally,street,district
COCO_train2014_000000042481.jpg,ais,ats,saltest,patsy,mist,latest,artist,its,airs,antsy,bearskin,ats
COCO_train2014_000000042516.jpg,jig,ivs,jg,us,75,its,ins,vs,ts,irs,unicycle,jo
COCO_train2014_000000042741.jpg,sen,rh,jfk,vein,xix,rr,xcix,yin,jpn,steins,schipperke,pa
COCO_train2014_000000042867.jpg,chair,chan,chalk,char,chain,chap,choir,shah,chili,chat,barbershop,chair
COCO_train2014_000000043232.jpg,cz,ct,g,7,et,cf,oj,gt,cv,ry,parachute,2
COCO_train2014_000000043392.jpg,clxii,gail,sail,xxxiii,cacti,ext,gall,gait,rankle,cadiz,analog,xii
COCO_train2014_000000043813.jpg,foot,soot,spot,toot,coot,godot,root,quot,cool,moot,garbage,cdot
COCO_train2014_000000043815.jpg,h,21st,19,31st,asl,iq,14,13,2101,gigi,traffic,16
COCO_train2014_000000043936.jpg,police,educe,gouge,goiter,college,course,power,poker,gourde,ponce,motor,police
COCO_train2014_000000043968.jpg,raven,tavern,travail,haven,toyed,laval,fayer,tach,travesty,paved,ski,trvsll
COCO_train2014_000000044178.jpg,1668,165,33,lbs,bbs,ubs,lbj,1229,8,abs,ballplayer,335
COCO_train2014_000000044247.jpg,x,y,t,r,7,1,ir,k,il,jr,hen-of-the-woods,30
COCO_train2014_000000044414.jpg,impurer,muter,inquirer,mounter,inputted,mutter,molter,imputes,impurity,invitee,hotdog,mputer
COCO_train2014_000000044463.jpg,mph,mich,minh,mirth,neh,mfa,mali,micah,marla,moll,street,m
COCO_train2014_000000044901.jpg,ix,x,ir,iv,y,jr,m,ac,w,jv,ballplayer,de
COCO_train2014_000000044960.jpg,bus,los,ads,odis,dos,ids,dds,905,sos,eds,fire,stop
COCO_train2014_000000045026.jpg,meiji,meal,mesh,megu,meet,infill,meat,maxi,meek,mali,streetcar,west
COCO_train2014_000000045226.jpg,elma,gina,lima,zena,gama,yuma,coma,luna,tuna,lama,candle,ma
y,iga,106,lao,lab,lea,loo,ida,lob,180,ice,web,100
COCO_train2014_000000045292.jpg,exit,ext,ent,brit,eat,emit,bit,exalt,exert,belt,oxygen,exit
COCO_train2014_000000045446.jpg,year,lear,rear,gear,clear,tear,near,bear,leaf,teat,traffic,leaf
COCO_train2014_000000045624.jpg,e,6,s,f,is,5,g,8,19,b,racket,abn
COCO_train2014_000000046002.jpg,1770,wyo,pto,ito,izzo,td,ago,ego,220,tip,laptop,170
COCO_train2014_000000046260.jpg,fajitas,calypso,aura,adzes,antipas,aquino,cayuga,calyxes,audra,auto,moving,frustas
COCO_train2014_000000046322.jpg,jib,212,jig,236,jle,vila,vhs,yb,vic,lib,harmonica,na
COCO_train2014_000000046426.jpg,bodkin,loath,booth,boxen,judith,lough,boer,blotch,boner,dough,bakery,blueberry
COCO_train2014_000000047151.jpg,kissoff,arsonist,indiscreet,regret,mendel,winsomest,mosques,knockoff,absconder,prognoses,traffic,cocashott
COCO_train2014_000000047164.jpg,100,2010,iou,jog,tod,yong,106,ion,joy,tong,abacus,1019
COCO_train2014_000000047451.jpg,3,8,4,a,2,g,s,b,5,e,parking,3
COCO_train2014_000000048394.jpg,sloe,stop,sic,shoe,slice,six,stol,strop,sire,sips,snowplow,stop
COCO_train2014_000000048441.jpg,14,il,114,na,aa,11,ila,4x4,12,36,tow,14
COCO_train2014_000000048789.jpg,yb,deb,orb,53,358,yd,28,33,xl,22,ballplayer,28
COCO_train2014_000000048947.jpg,ir,slurs,sirs,sure,dire,lire,slime,sire,lr,jr,airliner,blurd
COCO_train2014_000000049017.jpg,guess,suss,cuss,chess,caress,gigs,us,curse,ass,mess,dishwasher,355
COCO_train2014_000000049143.jpg,u,o,0,d,di,dj,c,oi,q,w,printer,of
COCO_train2014_000000049738.jpg,ila,lo,k,ta,io,la,ilia,ia,10,lb,mitten,lg
COCO_train2014_000000050151.jpg,pull,nil,null,pill,full,fuzz,ruiz,pub,ml,pule,chest,pull
COCO_train2014_000000050222.jpg,s,5,ss,8,3,g,is,6,33,55,crash,anah
COCO_train2014_000000050256.jpg,ids,pis,ins,isis,rag,his,ms,xis,iris,1715,garbage,nis
COCO_train2014_000000050340.jpg,uv,upi,lucy,wv,viol,w,wy,2101,liq,up,racket,ucd
COCO_train2014_000000050463.jpg,toot,loot,proof,foot,tinpot,trot,floor,depot,afoot,hoot,trolleybus,ladot
COCO_train2014_000000050518.jpg,io,to,tc,tcs,ta,10,td,id,iq,te,dock,no
COCO_train2014_000000050586.jpg,nova,nona,uyoma,void,yowl,avowal,nootka,nora,nymph,snowed,school,49
COCO_train2014_000000050868.jpg,xerox,herod,heroic,nerds,ulcerous,zeros,negroid,herds,heron,perch,golfcart,heroe
COCO_train2014_000000050912.jpg,rosy,6,rsi,easy,ray,marshy,rsv,kay,g,necessity,studio,o
COCO_train2014_000000050913.jpg,axes,mes,ales,ares,hies,axis,sixes,afb,aces,adzes,seashore,alon
COCO_train2014_000000051021.jpg,omb,dmz,gomez,oms,dmd,omit,comet,ont,panel,omni,desktop,omg
COCO_train2014_000000051501.jpg,soles,soiled,ole,adler,golgi,doles,golfs,volley,soled,agilest,moped,toilet
COCO_train2014_000000051763.jpg,eh,sr,qr,cr,w,t,tr,gi,o,yr,ice,gum
COCO_train2014_000000051943.jpg,mount,roxy,poky,prolong,riding,evolve,norw,moxie,ruckus,ragbag,streetcar,produce
COCO_train2014_000000051965.jpg,11,r,t,ir,ii,17,il,y,k,jr,trolleybus,17
COCO_train2014_000000052357.jpg,clearer,peachtree,censures,geoffrey,escapes,cleared,despaired,occasioned,scares,pleasures,projector,xbox360
COCO_train2014_000000052523.jpg,mark,worth,smarth,xxxii,math,marta,mouth,maria,morph,myrrh,minibus,north
COCO_train2014_000000052693.jpg,195,skis,sifts,sibyls,sets,ibis,sys,zests,earls,sects,trolleybus,tmb
COCO_train2014_000000052901.jpg,archie,affable,archaic,afaik,arcing,ancients,airedale,alexis,ache,arcade,chihuahua,arenie
COCO_train2014_000000053101.jpg,met,mci,mt,fret,moet,inez,rivet,inlet,amer,mit,racket,met
COCO_train2014_000000053339.jpg,wii,ni,wit,wi,xvii,wt,wa,wk,xviii,vi,maraca,wii
COCO_train2014_000000053448.jpg,motivate,maturate,voyeuristic,mystique,nutritive,intuitive,mudville,moisturize,anywhere,nitwit,rain,own
COCO_train2014_000000053514.jpg,ix,bs,1996,236,br,250,bx,bc,1946,758,vault,0
COCO_train2014_000000053640.jpg,danger,dancer,dander,dagger,damper,dangler,danged,hanger,clanger,banger,kite,danger
COCO_train2014_000000053643.jpg,pan,pin,rm,pm,ran,mn,paw,qm,pw,an,wine,ran
COCO_train2014_000000053702.jpg,iso,180,lsd,esq,758,250,ism,bo,tsp,ea,racket,60
COCO_train2014_000000053928.jpg,ra,po,rd,aa,rc,to,m,na,no,ta,streetcar,no
COCO_train2014_000000053939.jpg,rs,is,pg,ps,hs,k,ns,es,as,qc,steel,is
COCO_train2014_000000054052.jpg,er,br,bf,gr,ar,zr,cr,be,bp,cf,mouse,of
COCO_train2014_000000054363.jpg,52,jp,sp,2,12,y,jd,np,sd,ap,trifle,tti
COCO_train2014_000000054385.jpg,2,9,iq,q,g,e,a,0,8,3,tray,eight
COCO_train2014_000000054448.jpg,nf,nr,ne,nh,nc,nic,nit,na,me,rif,mobile,19
COCO_train2014_000000054563.jpg,moos,micros,arcos,megos,,,,,,,plate,nicos
COCO_train2014_000000054868.jpg,frisson,erickson,gibson,caisson,treason,expression,crimson,extension,emerson,ellison,racket,ericsson
COCO_train2014_000000054949.jpg,kt,kr,ht,rt,kl,ky,kit,hgt,kc,hst,racket,kt
COCO_train2014_000000054974.jpg,ai,ar,at,al,hr,ii,hi,ais,ax,af,warplane,air
COCO_train2014_000000055033.jpg,8,s,5,e,3,g,a,33,is,f,safe,dry
COCO_train2014_000000055092.jpg,airways,arrivals,altruists,minivans,airings,anyways,annuals,airbuses,skuas,airway,airliner,airways
COCO_train2014_000000055158.jpg,50,so,no,30,60,yo,iso,go,ho,ad,ski,90
COCO_train2014_000000055237.jpg,slaw,stave,slave,shui,islamic,slavic,statue,blaue,isthmus,shrug,restaurant,staur
COCO_train2014_000000055288.jpg,rca,iced,nco,roeg,idea,incest,rocco,uscg,ingest,ices,punching,2000
COCO_train2014_000000055818.jpg,ln,in,am,um,lu,qm,im,zn,iv,lr,shoe,fe
COCO_train2014_000000055984.jpg,nsi,smash,lindsey,inst,hush,mosh,grossly,mash,tonsil,twisty,speedboat,rescue
COCO_train2014_000000056181.jpg,len,lfr,elgar,lea,ln,bi,lei,sign,lr,icu,volleyball,photography
COCO_train2014_000000056452.jpg,11,ii,t,i,il,111,1,ill,iii,l,soccer,11
COCO_train2014_000000056615.jpg,electric,selectric,electra,gleeful,electoral,electrify,executrix,elective,elegant,cicatrix,minibus,electric
COCO_train2014_000000056644.jpg,canon,cannon,cation,canton,ramon,eaton,candy,candor,gamow,callow,pizza,canon
COCO_train2014_000000056705.jpg,retool,region,recon,rejoin,recook,regor,report,freedom,secom,recoil,electric,regro
COCO_train2014_000000056725.jpg,lotus,laius,loins,lexus,btu,ictus,latins,lofting,laths,lulus,bookshop,lotus
COCO_train2014_000000056848.jpg,ski,k,gigs,95,greg,giles,gee,shes,glee,sics,soccer,11
COCO_train2014_000000056849.jpg,payment,parvenu,pavement,outgrew,daydream,paroxysm,paycheck,paterson,oxygen,purview,obelisk,passengers
COCO_train2014_000000056922.jpg,5,s,8,6,usp,19,9,3,uss,g,mousetrap,50
COCO_train2014_000000057018.jpg,10,to,tko,lo,tied,io,ito,jo,19,tics,fire,10
COCO_train2014_000000057138.jpg,torso,tarsi,tapes,tares,irs,taros,teresa,lapse,tang,tansy,banana,14
COCO_train2014_000000057199.jpg,gazed,gio,go,cisco,osgood,cation,geo,enjoy,carboy,effed,electric,9
COCO_train2014_000000057339.jpg,8,0,22,g,e,c,9,q,99,25,african,and
COCO_train2014_000000057750.jpg,sq,sci,snog,snot,sics,507,sqq,31st,sign,sa,neck,snap
COCO_train2014_000000057892.jpg,nondisciplinary,parapsychology,indissolubly,constabulary,expansionary,understudying,counterrevolutionary,consanguinity,congratulatory,nanotechnology,mouse,admistration
COCO_train2014_000000058250.jpg,ex,elf,et,legs,es,leaf,er,legit,eli,by,street,ey
COCO_train2014_000000058268.jpg,ed,20,co,cd,80,fd,p,0,10,io,ballplayer,20
COCO_train2014_000000058283.jpg,dorsal,pored,porch,harsh,oprah,parch,garish,conrail,oafish,coarsen,streetcar,persil
COCO_train2014_000000058554.jpg,referential,levelheaded,tetrahedral,heterosexual,kierkegaard,kitchenette,hyphenated,keyboarded,netherworld,hermandad,coffeepot,kitchenaid
COCO_train2014_000000058831.jpg,support,guevara,shepard,overarm,purport,aurora,cupboard,jubrano,quorate,swearer,whistle,guepard
COCO_train2014_000000059262.jpg,bo,bc,80,ko,30,po,ba,lo,ec,hq,racket,bo
COCO_train2014_000000059278.jpg,1601,co,2002,ecol,io,good,80,0,agog,cool,traffic,50
COCO_train2014_000000059910.jpg,tits,tilts,trips,tins,nits,fits,jilts,its,firs,tuts,restaurant,tits
COCO_train2014_000000060360.jpg,ex,ax,fox,bx,ix,fog,fix,fax,cox,boy,plate,classic
COCO_train2014_000000060370.jpg,err,fir,fr,lfr,ctr,ftp,fin,retrn,ctn,rm,wig,atm
COCO_train2014_000000060437.jpg,bakeshops,bakeshop,foreshore,earshot,carshare,foursquare,timeshare,heisenberg,refreshers,lakshmi,traffic,lakeshore
COCO_train2014_000000060554.jpg,photograph,photography,photogenic,philological,photocopier,photocell,photocopied,photocopy,photocells,photographs,vase,photograph
COCO_train2014_000000060685.jpg,e,b,f,r,fa,fi,rs,k,es,ti,seashore,b
COCO_train2014_000000060699.jpg,pas,236,pcs,psi,psis,ass,pbs,poss,css,pigs,seashore,265
COCO_train2014_000000060737.jpg,waste,marie,maisie,mable,maze,innate,mae,masts,waite,magic,military,marte
COCO_train2014_000000060771.jpg,fargo,cargo,largo,forgo,tango,farrago,argo,ergo,farad,eared,ballplayer,fargo
COCO_train2014_000000060979.jpg,3,is,xs,13,8,zs,x,k,b,28,sunglasses,ccps
COCO_train2014_000000061054.jpg,photography,hagiography,physiography,discography,bibliography,paleography,biography,holography,telegraphy,oversupply,stove,phorography
COCO_train2014_000000061133.jpg,alison,visor,32803,bison,cisco,alger,disco,alsop,olson,discs,lotion,100
COCO_train2014_000000061354.jpg,squiggly,away,cauchy,surely,scurvily,culturally,assuredly,additionally,admiralty,quinsy,banana,5000
COCO_train2014_000000061524.jpg,almost,aliment,divot,midmost,calmest,blowout,minot,blandest,alimony,armpit,garbage,almost
COCO_train2014_000000061575.jpg,cedar,pedal,geddit,cesar,sedan,eclat,ceder,coax,cecal,feedbag,street,cedar
COCO_train2014_000000061587.jpg,et,ct,ft,leif,fete,ci,let,lt,er,rt,umbrella,et
COCO_train2014_000000061711.jpg,albuquerque,adjudicative,subjunctive,maneuverable,marguerite,autobiographic,misadventure,subjugate,subversive,endothermic,water,albuquerque
COCO_train2014_000000061779.jpg,ax,an,aa,ix,zn,fans,bx,sax,m,ex,volleyball,5
COCO_train2014_000000062057.jpg,paperboard,diploma,diphthong,option,deplored,drippy,hereford,upton,diploid,uptrend,streetcar,deptford
COCO_train2014_000000062173.jpg,pepsi,repel,peeper,pest,peps,pps,deepest,peeped,peeress,perez,tobacco,pepsi
COCO_train2014_000000062581.jpg,area,africa,erica,aries,dried,apical,airbed,arron,brice,mica,passenger,arica
COCO_train2014_000000062943.jpg,drive,derive,dive,urine,drove,dative,delve,drift,drips,digitize,street,drive
COCO_train2014_000000062995.jpg,the,tnf,erie,rae,kine,TRUE,tide,tine,tt,rue,crutch,the
COCO_train2014_000000063347.jpg,8,es,b,zs,a,28,xs,13,e,33,studio,shamu
COCO_train2014_000000063482.jpg,aw,jaw,law,lawn,am,hm,paw,aim,caw,au,suit,ann
COCO_train2014_000000063571.jpg,gb,qb,sb,95,5b,sob,195,yb,905,53,desk,8955
COCO_train2014_000000063724.jpg,silvers,stuffs,givers,sizes,jigs,stiffs,rivers,attests,steers,avers,ipod,rivers
COCO_train2014_000000064070.jpg,is,s,5,g,ls,6,xs,vs,c,ss,airliner,southwest
COCO_train2014_000000064357.jpg,waterline,unlatching,marketplace,maritime,motorbiking,narrative,marching,wintertime,warranting,maraschinos,umbrella,maybelline
COCO_train2014_000000064392.jpg,like,dikes,ilks,diked,yikes,nikkei,dike,likes,jinked,ike,shoe,bike
COCO_train2014_000000064440.jpg,al,au,eu,lau,kali,tali,av,taut,rave,fax,airliner,air
COCO_train2014_000000064616.jpg,zappy,corfu,copy,harpy,poppy,guppy,flippy,floppy,happy,pappy,toyshop,happy
COCO_train2014_000000064751.jpg,101,tod,io,hod,izod,122,100,iq,nod,106,streetcar,102
COCO_train2014_000000064941.jpg,ext,bike,binge,bugz,4x4,art,ease,ar7,curse,bust,moped,bike
COCO_train2014_000000064948.jpg,schlock,seneca,achiever,chiba,chicer,chicco,schnozes,schizoid,geneses,schneider,sandbar,chicken
COCO_train2014_000000065247.jpg,aid,a12,ad,and,hid,did,atp,apo,alp,arid,medicine,aid
COCO_train2014_000000065292.jpg,507,sos,soy,gog,soc,jog,500,bog,fog,sod,military,509
COCO_train2014_000000065484.jpg,eu,tu,lu,bu,au,ru,gu,pu,eh,eli,toaster,su
COCO_train2014_000000065515.jpg,hollywood,bollywood,hollyhocks,hollyhock,lollygags,jollying,golliwogs,lollygag,hollowing,hollowness,crash,hollywood
COCO_train2014_000000065612.jpg,stop,stoop,slop,stops,sop,step,gop,store,top,tip,cinema,stop
COCO_train2014_000000066151.jpg,dr,pr,or,nr,br,qr,di,dc,px,ar,street,dr
COCO_train2014_000000066236.jpg,orig,ono,pho,oping,org,ohs,phi,pig,prig,pkg,umbrella,pho
COCO_train2014_000000066381.jpg,95,75,zs,gs,26,yes,25,28,ya,yb,baseball,26
COCO_train2014_000000066642.jpg,intuited,twitted,inimical,minted,wilted,injured,twinged,nuked,injurers,milted,airliner,nited
COCO_train2014_000000066808.jpg,bidet,bucket,4447,indict,golgi,bizet,eyelet,andrei,babel,budget,racket,bridget
COCO_train2014_000000066831.jpg,soc,sob,sqq,195,1996,500,fob,sos,sols,sse,shoe,5
COCO_train2014_000000067256.jpg,ghoul,ghost,dhoti,behoove,cahoots,shoal,shout,show,chou,chow,streetcar,bino 
COCO_train2014_000000067768.jpg,malaria,valeria,solaria,galatia,alana,quinta,galleria,sharia,nlrb,maria,electric,altaria
COCO_train2014_000000067838.jpg,e,f,r,c,a,ff,if,s,8,k,paddle,tutures
COCO_train2014_000000067849.jpg,nora,mores,none,nona,nong,hora,moro,morel,nope,norse,canoe,norco
COCO_train2014_000000067854.jpg,a,2,8,sa,9,p,q,0,d,e,racket,bovet
COCO_train2014_000000068261.jpg,fur,eagle,rizik,hdr,file,exile,bugle,bulb,rub,pick,streetcar,bus
COCO_train2014_000000068420.jpg,standing,stranding,shambling,grinding,stanching,standbys,stamping,studding,simone,sanding,microphone,standing
COCO_train2014_000000068817.jpg,zn,lp,236,yeps,yaps,2gb,758,usps,195,zopa,passenger,78p
COCO_train2014_000000069117.jpg,rag,8,439,b,tag,lbs,ray,eeg,6,a,traffic,89
COCO_train2014_000000069955.jpg,c,e,ie,l,26,z,t,jcs,4,is,zebra,c
COCO_train2014_000000070062.jpg,t,i,l,il,1,x,it,ii,z,ak,guacamole,t
COCO_train2014_000000070211.jpg,xs,ks,hes,is,ifs,rs,irs,jcs,xes,k,jigsaw,reiir
COCO_train2014_000000070600.jpg,4gb,axis,aegis,asciis,asu,ash,asia,argus,a133,ass,tobacco,4813
COCO_train2014_000000071295.jpg,a,ri,h,pi,ai,fi,d,n,q,pl,ashcan,d
COCO_train2014_000000071507.jpg,digitally,digitalis,distally,dietary,digitizing,dietitian,idiotically,drizzly,dietrich,djellaba,projector,digitally
COCO_train2014_000000071582.jpg,r,it,1,il,t,ff,i,358,ii,fi,baseball,12
COCO_train2014_000000071589.jpg,be,j2se,br,bf,lee,le,236,2c,sse,ix,parking,be
COCO_train2014_000000071735.jpg,95,t,qb,0,xs,qty,ats,b,nj,il,ballplayer,2
COCO_train2014_000000071818.jpg,police,polite,poultice,paige,idolize,oblige,notice,splice,voice,toltec,police,police
COCO_train2014_000000072016.jpg,faa,baa,pad,faq,era,excl,polo,pig,axa,erica,cliff,price
COCO_train2014_000000072156.jpg,if,r,ir,ie,f,t,te,is,e,le,unicycle,p
COCO_train2014_000000072237.jpg,p,sp,9,2,q,7,sj,52,rp,r,handkerchief,6
COCO_train2014_000000072263.jpg,qr,t,air,iii,nh,rh,ar,nit,ii,111,trolleybus,7w
COCO_train2014_000000072282.jpg,biog,sics,slog,blog,sids,sips,bids,bios,bigs,bibs,trolleybus,3129
COCO_train2014_000000072354.jpg,e,5,lp,b,lb,6,8,t,13,f,seashore,5
COCO_train2014_000000072391.jpg,439,hissed,19,180,rinsed,used,abed,iso,sassed,lased,warplane,138
COCO_train2014_000000072573.jpg,1,j,n,7,i,it,ii,at,y,ht,paddle,t
COCO_train2014_000000072901.jpg,hoax,iraq,iran,rag,ran,rpm,ress,ron,rex,ray,medicine,empties
COCO_train2014_000000073016.jpg,sq,jv,1957,espy,pay,poi,joy,ops,a,vez,carousel,stardust
COCO_train2014_000000073234.jpg,hp,hr,this,the,thc,tap,thurs,thy,thief,thin,freight,hp
COCO_train2014_000000073367.jpg,beppo,beeped,beeps,hepp,expo,depo,beeping,berra,befog,hippo,turnstile,beppo
COCO_train2014_000000073427.jpg,usn,lash,ash,ugh,ssh,ssa,lush,usa,usia,uh,stage,each
COCO_train2014_000000073610.jpg,teat,heat,tat,seat,feat,lsat,lear,neat,tai,fiat,toy,feat
COCO_train2014_000000073783.jpg,sys,aye,y,qc,99,x,ss,4x4,bye,818,racket,97
COCO_train2014_000000073790.jpg,ia,ln,r,h,in,a,la,ir,il,li,street,a
COCO_train2014_000000073814.jpg,rb,28,106,tb,26,236,tag,a,res,8,ballplayer,23
COCO_train2014_000000073898.jpg,z,22,2,26,122,25,28,7,1229,pi,dock,28
COCO_train2014_000000073904.jpg,h,iq,19,jd,14,sa,asl,ia,sq,a,hotdog,cate
COCO_train2014_000000073941.jpg,101,106,lop,tod,100,log,loo,122,tog,jog,ski,102
COCO_train2014_000000074100.jpg,arena,arm,aroma,arno,arms,anna,arroyo,norma,arrive,atria,trolleybus,arriva
COCO_train2014_000000074114.jpg,peas,pens,pas,plus,peals,pins,pleas,pegs,peps,pbs,seashore,deals
COCO_train2014_000000074156.jpg,19,jg,iq,ag,59,99,vg,kg,maj,12,barrel,rip
COCO_train2014_000000074213.jpg,eric,enc,etc,enid,fate,ellie,erie,bic,eave,ease,motor,eric
COCO_train2014_000000074398.jpg,counteractive,contraceptive,omnipresence,countermeasure,contravening,convergence,complacently,compressing,ontogeny,commonsense,snorkel,photography
COCO_train2014_000000075359.jpg,e,4,a,g,p,b,iq,d,q,2,folding,fisch
COCO_train2014_000000075477.jpg,pg,re,rc,rs,rf,ps,pc,pe,pf,rr,hay,68
COCO_train2014_000000075841.jpg,le,lie,ire,ie,lee,irs,k,ls,ir,us,racket,gamma
COCO_train2014_000000075901.jpg,life,lift,biff,lire,lief,lite,biffs,diff,lfr,luff,racket,life
COCO_train2014_000000076005.jpg,ambulancewoman,radiotelephone,rutherfordium,interdisciplinary,parliamentarian,rephotographing,thunderstorm,philodendrons,pandemonium,particularization,teddy,parkyia
COCO_train2014_000000076150.jpg,zone,zane,lome,gone,tone,yore,lorie,lone,zine,come,street,zone
COCO_train2014_000000076268.jpg,2076,lois,sols,lob,2011,jots,zola,ob,106,2008,minibus,2013
COCO_train2014_000000076308.jpg,inhospitably,nincompoop,mimeograph,wingspread,understood,monocotyledon,mangarosa,wrongheadedly,widespread,macaroon,trolleybus,m
COCO_train2014_000000076740.jpg,nu,114,na,lu,kb,kia,nib,hill,ru,hq,racket,rice
COCO_train2014_000000076923.jpg,upped,upper,uppers,yipped,yippee,dippers,upon,lopped,zippers,zipped,crane,upper
COCO_train2014_000000077058.jpg,wuss,dung,quad,uss,quay,dubai,dungs,quasi,way,wag,grocery,uvas
COCO_train2014_000000077185.jpg,bombers,combers,somberly,sombrero,lombard,lambert,bombing,donizetti,concert,sonneborn,cab,bombers
COCO_train2014_000000078042.jpg,cycling,eyeing,circling,evicting,fueling,cyclone,eyelid,cyclist,evelyn,cycled,gas,cycling
COCO_train2014_000000078065.jpg,ila,na,14,l,114,13,li,ia,ns,lu,racket,la
COCO_train2014_000000078196.jpg,ken,kn,axon,ra,km,ca,ga,keen,lech,xxx,pay-phone,inch
COCO_train2014_000000078361.jpg,diplomacy,profanely,primed,orkney,primacy,primer,portended,parkway,aplenty,potency,odometer,premacy
COCO_train2014_000000078380.jpg,tc,rc,lc,ta,ra,fcc,pc,to,ira,ire,hotdog,coca
COCO_train2014_000000078667.jpg,redeploy,underflow,inglorious,rhetorician,tarpon,radiophone,rotatory,tailpiece,fallopian,voluptuous,school,22191
COCO_train2014_000000078813.jpg,mys,mus,drys,pius,pigs,phys,nus,ny,plus,pits,moped,pins
